timestamp,location_id,zone,latitude,longitude,temperature_c,humidity_percentage,rainfall_mm,wind_speed_kmh,pressure_hpa,lightning_probability,storm_probability,flood_risk
2026-04-21 09:30:00,LOC10,Outer Zone,22.9,72.9,30.67,61.91,0.05,14.85,1006.31,0.015,0.015,0.025
2026-04-21 10:00:00,LOC10,Outer Zone,22.9,72.9,24.88,64.91,0.22,17.4,1007.35,0.004,0.0,0.011
2026-04-21 10:30:00,LOC10,Outer Zone,22.9,72.9,29.1,66.09,0.39,13.22,1010.11,0.008,0.006,0.006
2026-04-21 11:00:00,LOC10,Outer Zone,22.9,72.9,27.0,63.68,5.22,16.6,1003.05,0.014,0.021,0.039
2026-04-21 11:30:00,LOC10,Outer Zone,22.9,72.9,29.82,55.35,0.78,11.65,1005.51,0.013,0.013,0.025
2026-04-21 12:00:00,LOC10,Outer Zone,22.9,72.9,30.38,59.78,1.2,13.03,1010.3,0.018,0.0,0.048
2026-04-21 12:30:00,LOC10,Outer Zone,22.9,72.9,25.44,65.77,0.04,15.95,1004.6,0.013,0.039,0.003
2026-04-21 13:00:00,LOC10,Outer Zone,22.9,72.9,27.67,59.28,0.02,2.89,1003.7,0.01,0.037,0.024
2026-04-21 13:30:00,LOC10,Outer Zone,22.9,72.9,28.35,64.23,0.51,2.16,1009.72,0.035,0.003,0.001
2026-04-21 14:00:00,LOC10,Outer Zone,22.9,72.9,31.22,74.29,0.47,20.05,1007.13,0.009,0.038,0.016
2026-04-21 14:30:00,LOC10,Outer Zone,22.9,72.9,34.35,57.04,1.27,4.36,1004.24,0.002,0.015,0.025
2026-04-21 15:00:00,LOC10,Outer Zone,22.9,72.9,30.19,55.35,0.17,14.51,1007.99,0.019,0.0,0.0
2026-04-21 15:30:00,LOC10,Outer Zone,22.9,72.9,32.68,54.77,0.0,9.29,1003.57,0.006,0.018,0.013
2026-04-21 16:00:00,LOC10,Outer Zone,22.9,72.9,30.59,45.38,0.49,6.79,1006.74,0.002,0.024,0.019
2026-04-21 16:30:00,LOC10,Outer Zone,22.9,72.9,34.31,63.07,0.32,6.52,1006.83,0.018,0.036,0.0
2026-04-21 17:00:00,LOC10,Outer Zone,22.9,72.9,33.62,61.97,0.37,11.47,1007.64,0.01,0.024,0.018
2026-04-21 17:30:00,LOC10,Outer Zone,22.9,72.9,33.59,63.78,2.75,13.94,1007.41,0.009,0.007,0.017
2026-04-21 18:00:00,LOC10,Outer Zone,22.9,72.9,32.25,57.47,0.05,12.46,1009.99,0.027,0.002,0.011
2026-04-21 18:30:00,LOC10,Outer Zone,22.9,72.9,36.82,53.95,0.25,13.89,1006.76,0.018,0.005,0.007
2026-04-21 19:00:00,LOC10,Outer Zone,22.9,72.9,36.59,57.16,1.46,5.75,1002.3,0.032,0.006,0.022
2026-04-21 19:30:00,LOC10,Outer Zone,22.9,72.9,33.05,59.67,0.55,17.3,1005.72,0.016,0.008,0.0
2026-04-21 20:00:00,LOC10,Outer Zone,22.9,72.9,34.61,55.63,0.68,5.82,1006.53,0.003,0.02,0.046
2026-04-21 20:30:00,LOC10,Outer Zone,22.9,72.9,33.03,61.82,0.01,18.24,1006.08,0.002,0.049,0.0
2026-04-21 21:00:00,LOC10,Outer Zone,22.9,72.9,34.99,54.68,0.13,16.42,1008.71,0.008,0.028,0.008
2026-04-21 21:30:00,LOC10,Outer Zone,22.9,72.9,34.64,53.69,0.04,16.76,1006.6,0.014,0.025,0.0
2026-04-21 22:00:00,LOC10,Outer Zone,22.9,72.9,30.96,64.3,2.38,14.71,1006.71,0.027,0.022,0.046
2026-04-21 22:30:00,LOC10,Outer Zone,22.9,72.9,36.1,54.84,0.21,11.51,1008.23,0.017,0.021,0.018
2026-04-21 23:00:00,LOC10,Outer Zone,22.9,72.9,33.87,53.63,0.05,12.6,1009.95,0.022,0.027,0.0
2026-04-21 23:30:00,LOC10,Outer Zone,22.9,72.9,34.02,59.45,1.59,13.69,1003.64,0.019,0.021,0.0
2026-04-22 00:00:00,LOC10,Outer Zone,22.9,72.9,30.85,56.74,2.22,11.11,1008.73,0.0,0.014,0.025
2026-04-22 00:30:00,LOC10,Outer Zone,22.9,72.9,37.94,58.4,0.7,19.6,1010.51,0.018,0.027,0.017
2026-04-22 01:00:00,LOC10,Outer Zone,22.9,72.9,31.94,65.66,0.04,13.1,1007.08,0.017,0.03,0.033
2026-04-22 01:30:00,LOC10,Outer Zone,22.9,72.9,29.48,61.77,1.17,18.06,1008.2,0.0,0.019,0.0
2026-04-22 02:00:00,LOC10,Outer Zone,22.9,72.9,30.99,56.85,0.06,5.1,1005.9,0.015,0.009,0.0
2026-04-22 02:30:00,LOC10,Outer Zone,22.9,72.9,28.89,60.56,0.09,17.59,1008.86,0.01,0.016,0.014
2026-04-22 03:00:00,LOC10,Outer Zone,22.9,72.9,29.27,66.38,0.13,13.86,1002.89,0.005,0.0,0.028
2026-04-22 03:30:00,LOC10,Outer Zone,22.9,72.9,29.15,69.59,0.17,20.18,1011.11,0.018,0.0,0.012
2026-04-22 04:00:00,LOC10,Outer Zone,22.9,72.9,32.43,60.66,0.01,13.91,1008.09,0.016,0.0,0.007
2026-04-22 04:30:00,LOC10,Outer Zone,22.9,72.9,32.38,64.52,1.07,7.68,1008.28,0.021,0.018,0.027
2026-04-22 05:00:00,LOC10,Outer Zone,22.9,72.9,27.01,62.2,0.42,15.42,1011.24,0.001,0.009,0.005
2026-04-22 05:30:00,LOC10,Outer Zone,22.9,72.9,25.47,67.46,0.45,6.54,1006.92,0.007,0.028,0.028
2026-04-22 06:00:00,LOC10,Outer Zone,22.9,72.9,29.06,55.33,0.01,20.69,1006.61,0.019,0.01,0.019
2026-04-22 06:30:00,LOC10,Outer Zone,22.9,72.9,26.15,67.65,0.6,3.13,1011.01,0.014,0.0,0.011
2026-04-22 07:00:00,LOC10,Outer Zone,22.9,72.9,28.44,58.62,0.07,17.78,1007.72,0.026,0.024,0.022
2026-04-22 07:30:00,LOC10,Outer Zone,22.9,72.9,28.74,71.66,0.02,21.14,1008.9,0.0,0.01,0.013
2026-04-22 08:00:00,LOC10,Outer Zone,22.9,72.9,28.51,61.11,1.74,43.29,1005.85,0.024,0.035,0.0
2026-04-22 08:30:00,LOC10,Outer Zone,22.9,72.9,26.95,64.11,0.03,8.91,1006.09,0.024,0.017,0.0
2026-04-22 09:00:00,LOC10,Outer Zone,22.9,72.9,28.76,58.55,0.13,14.82,1009.19,0.0,0.016,0.019
2026-04-22 09:30:00,LOC10,Outer Zone,22.9,72.9,26.13,74.38,0.11,13.29,1008.56,0.011,0.016,0.014
2026-04-22 10:00:00,LOC10,Outer Zone,22.9,72.9,25.19,64.91,1.79,11.32,1011.93,0.021,0.0,0.017
2026-04-22 10:30:00,LOC10,Outer Zone,22.9,72.9,28.83,67.14,1.02,16.71,1005.08,0.026,0.016,0.028
2026-04-22 11:00:00,LOC10,Outer Zone,22.9,72.9,28.01,53.54,0.0,8.0,1006.05,0.008,0.008,0.002
2026-04-22 11:30:00,LOC10,Outer Zone,22.9,72.9,30.33,67.77,0.39,20.79,1007.08,0.015,0.008,0.024
2026-04-22 12:00:00,LOC10,Outer Zone,22.9,72.9,28.33,68.1,0.58,12.76,1008.61,0.005,0.014,0.014
2026-04-22 12:30:00,LOC10,Outer Zone,22.9,72.9,29.02,63.32,0.03,20.61,1007.23,0.0,0.016,0.024
2026-04-22 13:00:00,LOC10,Outer Zone,22.9,72.9,28.65,63.76,0.12,13.95,1006.59,0.011,0.005,0.032
2026-04-22 13:30:00,LOC10,Outer Zone,22.9,72.9,29.04,66.16,0.56,11.62,1013.64,0.023,0.011,0.001
2026-04-22 14:00:00,LOC10,Outer Zone,22.9,72.9,28.74,63.74,0.42,20.56,1002.31,0.0,0.012,0.029
2026-04-22 14:30:00,LOC10,Outer Zone,22.9,72.9,31.92,59.69,1.67,11.3,1011.2,0.011,0.022,0.0
2026-04-22 15:00:00,LOC10,Outer Zone,22.9,72.9,32.33,58.12,2.66,17.91,1008.22,0.015,0.025,0.031
2026-04-22 15:30:00,LOC10,Outer Zone,22.9,72.9,31.96,64.5,0.06,11.41,1009.08,0.007,0.006,0.005
2026-04-22 16:00:00,LOC10,Outer Zone,22.9,72.9,33.2,51.47,0.49,11.52,1004.62,0.015,0.043,0.038
2026-04-22 16:30:00,LOC10,Outer Zone,22.9,72.9,33.36,56.03,2.77,10.69,1008.84,0.012,0.006,0.023
2026-04-22 17:00:00,LOC10,Outer Zone,22.9,72.9,35.49,63.18,0.5,12.4,1010.45,0.025,0.028,0.011
2026-04-22 17:30:00,LOC10,Outer Zone,22.9,72.9,31.09,56.85,0.57,15.0,1002.69,0.015,0.018,0.024
2026-04-22 18:00:00,LOC10,Outer Zone,22.9,72.9,31.08,63.07,0.44,21.21,1010.12,0.0,0.0,0.035
2026-04-22 18:30:00,LOC10,Outer Zone,22.9,72.9,35.02,51.93,0.09,4.33,1003.89,0.002,0.014,0.029
2026-04-22 19:00:00,LOC10,Outer Zone,22.9,72.9,34.31,52.76,0.5,17.51,1007.6,0.025,0.017,0.017
2026-04-22 19:30:00,LOC10,Outer Zone,22.9,72.9,38.58,44.21,1.3,18.42,1009.2,0.018,0.02,0.018
2026-04-22 20:00:00,LOC10,Outer Zone,22.9,72.9,33.52,59.16,0.02,14.69,1005.81,0.003,0.018,0.012
2026-04-22 20:30:00,LOC10,Outer Zone,22.9,72.9,33.36,51.1,0.19,11.73,1007.56,0.021,0.024,0.022
2026-04-22 21:00:00,LOC10,Outer Zone,22.9,72.9,36.22,59.1,0.24,15.96,1009.88,0.009,0.005,0.027
2026-04-22 21:30:00,LOC10,Outer Zone,22.9,72.9,31.17,58.72,0.9,5.0,1008.56,0.016,0.005,0.014
2026-04-22 22:00:00,LOC10,Outer Zone,22.9,72.9,32.93,54.76,0.17,9.54,1006.81,0.01,0.031,0.018
2026-04-22 22:30:00,LOC10,Outer Zone,22.9,72.9,34.66,72.14,1.84,11.0,1003.04,0.007,0.028,0.031
2026-04-22 23:00:00,LOC10,Outer Zone,22.9,72.9,31.51,56.03,0.21,18.77,1005.98,0.011,0.018,0.0
2026-04-22 23:30:00,LOC10,Outer Zone,22.9,72.9,33.49,60.87,0.16,16.15,1006.19,0.008,0.013,0.009
2026-04-23 00:00:00,LOC10,Outer Zone,22.9,72.9,29.38,52.35,2.09,11.33,1004.51,0.018,0.015,0.029
2026-04-23 00:30:00,LOC10,Outer Zone,22.9,72.9,32.78,58.76,0.04,13.89,1003.3,0.0,0.0,0.018
2026-04-23 01:00:00,LOC10,Outer Zone,22.9,72.9,32.48,49.77,0.47,64.6,1008.27,0.04,0.039,0.008
2026-04-23 01:30:00,LOC10,Outer Zone,22.9,72.9,33.0,67.2,0.92,18.83,1006.09,0.024,0.025,0.0
2026-04-23 02:00:00,LOC10,Outer Zone,22.9,72.9,34.2,58.64,0.0,12.83,1008.67,0.016,0.019,0.002
2026-04-23 02:30:00,LOC10,Outer Zone,22.9,72.9,28.58,58.76,0.08,13.61,1009.02,0.006,0.028,0.0
2026-04-23 03:00:00,LOC10,Outer Zone,22.9,72.9,30.39,62.99,0.44,12.46,1007.07,0.013,0.028,0.007
2026-04-23 03:30:00,LOC10,Outer Zone,22.9,72.9,28.58,64.44,0.58,18.49,1011.77,0.005,0.015,0.038
2026-04-23 04:00:00,LOC10,Outer Zone,22.9,72.9,31.11,56.96,1.66,10.53,1004.45,0.017,0.019,0.016
2026-04-23 04:30:00,LOC10,Outer Zone,22.9,72.9,30.25,68.57,0.01,16.36,1011.11,0.014,0.007,0.007
2026-04-23 05:00:00,LOC10,Outer Zone,22.9,72.9,29.39,61.48,0.04,10.78,1006.6,0.012,0.032,0.019
2026-04-23 05:30:00,LOC10,Outer Zone,22.9,72.9,27.79,58.61,0.06,6.89,1006.97,0.015,0.033,0.012
2026-04-23 06:00:00,LOC10,Outer Zone,22.9,72.9,29.21,61.77,0.69,21.21,1005.05,0.016,0.007,0.009
2026-04-23 06:30:00,LOC10,Outer Zone,22.9,72.9,26.94,66.9,0.74,12.18,1007.45,0.009,0.004,0.031
2026-04-23 07:00:00,LOC10,Outer Zone,22.9,72.9,29.16,58.72,1.93,9.99,1006.28,0.019,0.023,0.041
2026-04-23 07:30:00,LOC10,Outer Zone,22.9,72.9,26.95,60.09,1.19,8.11,1008.4,0.008,0.032,0.024
2026-04-23 08:00:00,LOC10,Outer Zone,22.9,72.9,25.44,64.84,0.39,4.04,1008.6,0.003,0.002,0.048
2026-04-23 08:30:00,LOC10,Outer Zone,22.9,72.9,32.78,71.38,0.6,16.25,1008.53,0.004,0.017,0.016
2026-04-23 09:00:00,LOC10,Outer Zone,22.9,72.9,26.91,59.82,0.04,10.17,1010.01,0.004,0.0,0.002
2026-04-23 09:30:00,LOC10,Outer Zone,22.9,72.9,27.07,65.59,0.13,8.63,1004.99,0.007,0.032,0.001
2026-04-23 10:00:00,LOC10,Outer Zone,22.9,72.9,28.98,68.77,1.46,12.91,1009.37,0.015,0.018,0.038
2026-04-23 10:30:00,LOC10,Outer Zone,22.9,72.9,26.95,59.82,1.04,18.48,1006.66,0.012,0.027,0.017
2026-04-23 11:00:00,LOC10,Outer Zone,22.9,72.9,29.01,65.29,2.43,18.48,1007.57,0.03,0.0,0.036
2026-04-23 11:30:00,LOC10,Outer Zone,22.9,72.9,32.31,70.44,0.66,12.11,1003.09,0.02,0.018,0.0
2026-04-23 12:00:00,LOC10,Outer Zone,22.9,72.9,28.95,54.22,0.44,8.87,1005.74,0.018,0.015,0.022
2026-04-23 12:30:00,LOC10,Outer Zone,22.9,72.9,28.11,55.45,0.0,12.82,1002.48,0.005,0.029,0.021
2026-04-23 13:00:00,LOC10,Outer Zone,22.9,72.9,30.55,64.22,0.11,13.83,1010.46,0.011,0.0,0.007
2026-04-23 13:30:00,LOC10,Outer Zone,22.9,72.9,33.28,59.58,0.0,14.72,1007.45,0.0,0.0,0.025
2026-04-23 14:00:00,LOC10,Outer Zone,22.9,72.9,29.91,66.65,1.6,14.62,1010.9,0.002,0.0,0.022
2026-04-23 14:30:00,LOC10,Outer Zone,22.9,72.9,33.99,60.69,0.09,20.52,1010.82,0.001,0.0,0.0
2026-04-23 15:00:00,LOC10,Outer Zone,22.9,72.9,34.9,62.66,0.24,11.42,1004.89,0.009,0.0,0.019
2026-04-23 15:30:00,LOC10,Outer Zone,22.9,72.9,29.8,50.99,0.38,11.77,1008.3,0.0,0.0,0.003
2026-04-23 16:00:00,LOC10,Outer Zone,22.9,72.9,31.36,59.04,0.13,13.03,1006.96,0.01,0.0,0.024
2026-04-23 16:30:00,LOC10,Outer Zone,22.9,72.9,35.76,62.82,0.21,9.71,1002.61,0.009,0.016,0.0
2026-04-23 17:00:00,LOC10,Outer Zone,22.9,72.9,31.34,62.66,0.41,13.29,1009.0,0.019,0.01,0.0
2026-04-23 17:30:00,LOC10,Outer Zone,22.9,72.9,32.64,57.43,0.04,8.41,1007.82,0.024,0.007,0.006
2026-04-23 18:00:00,LOC10,Outer Zone,22.9,72.9,32.73,62.04,0.09,17.67,1005.25,0.007,0.006,0.01
2026-04-23 18:30:00,LOC10,Outer Zone,22.9,72.9,35.64,56.02,1.79,10.8,1011.13,0.021,0.021,0.002
2026-04-23 19:00:00,LOC10,Outer Zone,22.9,72.9,35.18,54.67,0.49,10.88,1007.06,0.011,0.012,0.001
2026-04-23 19:30:00,LOC10,Outer Zone,22.9,72.9,36.69,47.37,0.0,17.63,1011.9,0.006,0.012,0.028
2026-04-23 20:00:00,LOC10,Outer Zone,22.9,72.9,35.22,54.69,0.58,6.21,1003.92,0.02,0.018,0.0
2026-04-23 20:30:00,LOC10,Outer Zone,22.9,72.9,36.67,61.79,0.02,10.75,1003.05,0.009,0.008,0.024
2026-04-23 21:00:00,LOC10,Outer Zone,22.9,72.9,32.71,66.25,0.0,6.71,1010.61,0.003,0.032,0.032
2026-04-23 21:30:00,LOC10,Outer Zone,22.9,72.9,36.61,61.03,1.54,15.06,1003.93,0.031,0.005,0.044
2026-04-23 22:00:00,LOC10,Outer Zone,22.9,72.9,31.73,62.44,0.12,9.99,1005.39,0.0,0.0,0.017
2026-04-23 22:30:00,LOC10,Outer Zone,22.9,72.9,33.35,61.09,0.0,14.2,1005.53,0.005,0.01,0.0
2026-04-23 23:00:00,LOC10,Outer Zone,22.9,72.9,36.86,57.48,0.19,13.69,1009.91,0.006,0.019,0.001
2026-04-23 23:30:00,LOC10,Outer Zone,22.9,72.9,34.04,62.2,1.36,17.81,1013.35,0.014,0.012,0.032
2026-04-24 00:00:00,LOC10,Outer Zone,22.9,72.9,32.91,61.91,1.0,5.22,1001.75,0.021,0.0,0.002
2026-04-24 00:30:00,LOC10,Outer Zone,22.9,72.9,35.37,54.74,0.22,12.13,1004.42,0.02,0.023,0.007
2026-04-24 01:00:00,LOC10,Outer Zone,22.9,72.9,32.24,63.66,0.01,12.66,1003.62,0.009,0.0,0.007
2026-04-24 01:30:00,LOC10,Outer Zone,22.9,72.9,32.1,55.22,0.09,19.07,1004.52,0.0,0.025,0.027
2026-04-24 02:00:00,LOC10,Outer Zone,22.9,72.9,31.87,63.38,0.52,6.22,1007.78,0.017,0.007,0.024
2026-04-24 02:30:00,LOC10,Outer Zone,22.9,72.9,30.79,56.6,0.01,11.45,1008.92,0.019,0.023,0.0
2026-04-24 03:00:00,LOC10,Outer Zone,22.9,72.9,32.8,65.28,2.24,15.27,1005.43,0.012,0.017,0.004
2026-04-24 03:30:00,LOC10,Outer Zone,22.9,72.9,28.78,60.78,0.14,13.05,1004.23,0.013,0.002,0.02
2026-04-24 04:00:00,LOC10,Outer Zone,22.9,72.9,27.37,62.65,0.54,10.42,1004.35,0.011,0.03,0.027
2026-04-24 04:30:00,LOC10,Outer Zone,22.9,72.9,28.3,61.9,0.0,10.33,1010.35,0.006,0.001,0.039
2026-04-24 05:00:00,LOC10,Outer Zone,22.9,72.9,25.52,66.03,0.48,10.84,1006.19,0.017,0.004,0.005
2026-04-24 05:30:00,LOC10,Outer Zone,22.9,72.9,29.51,57.37,44.64,16.36,1003.99,0.125,0.03,0.487
2026-04-24 06:00:00,LOC10,Outer Zone,22.9,72.9,27.76,58.8,0.07,14.46,1010.25,0.009,0.0,0.0
2026-04-24 06:30:00,LOC10,Outer Zone,22.9,72.9,27.03,60.17,3.13,12.32,1006.34,0.015,0.0,0.03
2026-04-24 07:00:00,LOC10,Outer Zone,22.9,72.9,30.22,68.38,1.26,3.18,1006.62,0.017,0.008,0.026
2026-04-24 07:30:00,LOC10,Outer Zone,22.9,72.9,30.52,57.19,0.64,8.18,1004.01,0.02,0.038,0.001
2026-04-24 08:00:00,LOC10,Outer Zone,22.9,72.9,26.33,60.12,0.01,16.61,1010.75,0.02,0.0,0.008
2026-04-24 08:30:00,LOC10,Outer Zone,22.9,72.9,26.72,55.61,0.17,17.72,1008.27,0.012,0.032,0.015
2026-04-24 09:00:00,LOC10,Outer Zone,22.9,72.9,26.94,61.87,0.09,13.17,1008.44,0.006,0.01,0.027
2026-04-24 09:30:00,LOC10,Outer Zone,22.9,72.9,31.51,58.52,0.0,68.86,1008.94,0.017,0.037,0.01
2026-04-24 10:00:00,LOC10,Outer Zone,22.9,72.9,28.54,54.7,0.03,7.57,1013.12,0.0,0.0,0.0
2026-04-24 10:30:00,LOC10,Outer Zone,22.9,72.9,28.98,68.3,1.15,11.75,1004.09,0.019,0.022,0.044
2026-04-24 11:00:00,LOC10,Outer Zone,22.9,72.9,29.16,63.6,0.17,20.78,1002.27,0.014,0.0,0.008
2026-04-24 11:30:00,LOC10,Outer Zone,22.9,72.9,29.62,60.13,1.15,20.86,1005.14,0.022,0.013,0.002
2026-04-24 12:00:00,LOC10,Outer Zone,22.9,72.9,27.9,63.39,0.94,18.71,1007.95,0.026,0.0,0.005
2026-04-24 12:30:00,LOC10,Outer Zone,22.9,72.9,30.85,57.46,0.81,16.45,1009.45,0.0,0.0,0.0
2026-04-24 13:00:00,LOC10,Outer Zone,22.9,72.9,31.41,56.84,1.61,10.68,1004.06,0.017,0.0,0.02
2026-04-24 13:30:00,LOC10,Outer Zone,22.9,72.9,34.2,58.41,2.86,12.05,1011.06,0.025,0.017,0.0
2026-04-24 14:00:00,LOC10,Outer Zone,22.9,72.9,30.98,63.56,0.15,15.96,1007.22,0.01,0.016,0.012
2026-04-24 14:30:00,LOC10,Outer Zone,22.9,72.9,32.82,49.64,0.85,10.72,1004.94,0.025,0.018,0.017
2026-04-24 15:00:00,LOC10,Outer Zone,22.9,72.9,33.78,56.99,0.18,8.63,1007.73,0.007,0.016,0.01
2026-04-24 15:30:00,LOC10,Outer Zone,22.9,72.9,31.02,58.52,0.0,8.48,1007.19,0.017,0.007,0.026
2026-04-24 16:00:00,LOC10,Outer Zone,22.9,72.9,28.64,55.41,0.62,15.46,1008.14,0.005,0.0,0.033
2026-04-24 16:30:00,LOC10,Outer Zone,22.9,72.9,32.23,57.5,0.0,3.66,1004.35,0.014,0.0,0.008
2026-04-24 17:00:00,LOC10,Outer Zone,22.9,72.9,32.45,61.83,0.77,10.98,1005.06,0.017,0.0,0.035
2026-04-24 17:30:00,LOC10,Outer Zone,22.9,72.9,36.9,55.88,0.44,15.42,1000.67,0.013,0.005,0.016
2026-04-24 18:00:00,LOC10,Outer Zone,22.9,72.9,31.63,65.79,1.24,12.07,1004.57,0.016,0.003,0.014
2026-04-24 18:30:00,LOC10,Outer Zone,22.9,72.9,32.9,63.97,0.53,7.51,1006.1,0.0,0.024,0.005
2026-04-24 19:00:00,LOC10,Outer Zone,22.9,72.9,34.41,53.06,0.01,11.77,1007.07,0.007,0.019,0.008
2026-04-24 19:30:00,LOC10,Outer Zone,22.9,72.9,33.25,51.48,0.0,11.09,1006.35,0.009,0.021,0.0
2026-04-24 20:00:00,LOC10,Outer Zone,22.9,72.9,35.24,56.12,5.14,11.52,1006.75,0.022,0.0,0.052
2026-04-24 20:30:00,LOC10,Outer Zone,22.9,72.9,35.43,60.31,0.32,17.4,1005.05,0.003,0.034,0.0
2026-04-24 21:00:00,LOC10,Outer Zone,22.9,72.9,31.58,64.89,0.03,13.24,1005.74,0.015,0.024,0.015
2026-04-24 21:30:00,LOC10,Outer Zone,22.9,72.9,31.98,59.63,0.06,9.36,1011.82,0.0,0.013,0.025
2026-04-24 22:00:00,LOC10,Outer Zone,22.9,72.9,31.9,60.04,26.53,21.44,1001.25,0.07,0.015,0.323
2026-04-24 22:30:00,LOC10,Outer Zone,22.9,72.9,34.56,63.11,0.41,21.05,1006.71,0.015,0.026,0.014
2026-04-24 23:00:00,LOC10,Outer Zone,22.9,72.9,35.76,58.59,0.0,9.85,1007.72,0.007,0.009,0.0
2026-04-24 23:30:00,LOC10,Outer Zone,22.9,72.9,32.73,60.11,0.06,8.95,1010.17,0.004,0.004,0.026
2026-04-25 00:00:00,LOC10,Outer Zone,22.9,72.9,34.69,66.79,0.08,8.69,1009.1,0.012,0.033,0.009
2026-04-25 00:30:00,LOC10,Outer Zone,22.9,72.9,34.01,56.25,1.46,7.82,1004.82,0.017,0.021,0.027
2026-04-25 01:00:00,LOC10,Outer Zone,22.9,72.9,33.16,54.65,0.26,16.79,1007.47,0.017,0.003,0.006
2026-04-25 01:30:00,LOC10,Outer Zone,22.9,72.9,30.89,61.36,0.0,13.92,1002.21,0.007,0.007,0.004
2026-04-25 02:00:00,LOC10,Outer Zone,22.9,72.9,31.79,63.49,0.44,10.22,1006.04,0.02,0.0,0.009
2026-04-25 02:30:00,LOC10,Outer Zone,22.9,72.9,31.26,57.17,0.34,4.1,1008.88,0.02,0.055,0.038
2026-04-25 03:00:00,LOC10,Outer Zone,22.9,72.9,28.74,58.71,0.02,11.51,1006.38,0.0,0.0,0.0
2026-04-25 03:30:00,LOC10,Outer Zone,22.9,72.9,27.11,70.86,0.34,14.17,1007.16,0.008,0.009,0.0
2026-04-25 04:00:00,LOC10,Outer Zone,22.9,72.9,32.14,64.9,0.2,8.76,1003.58,0.01,0.008,0.023
2026-04-25 04:30:00,LOC10,Outer Zone,22.9,72.9,29.34,64.79,0.65,15.53,1006.81,0.012,0.004,0.01
2026-04-25 05:00:00,LOC10,Outer Zone,22.9,72.9,27.36,60.49,0.41,18.3,1004.13,0.017,0.023,0.015
2026-04-25 05:30:00,LOC10,Outer Zone,22.9,72.9,29.54,56.63,0.6,13.38,1004.76,0.004,0.016,0.016
2026-04-25 06:00:00,LOC10,Outer Zone,22.9,72.9,28.59,57.62,0.04,11.61,1003.6,0.019,0.027,0.018
2026-04-25 06:30:00,LOC10,Outer Zone,22.9,72.9,29.14,58.25,0.17,26.87,1009.19,0.01,0.029,0.0
2026-04-25 07:00:00,LOC10,Outer Zone,22.9,72.9,25.94,59.46,2.48,7.04,1004.93,0.0,0.037,0.052
2026-04-25 07:30:00,LOC10,Outer Zone,22.9,72.9,27.21,57.66,0.81,10.89,1009.8,0.003,0.011,0.031
2026-04-25 08:00:00,LOC10,Outer Zone,22.9,72.9,25.87,61.63,0.06,14.11,1006.76,0.0,0.0,0.02
2026-04-25 08:30:00,LOC10,Outer Zone,22.9,72.9,28.6,52.26,2.66,20.42,1003.97,0.007,0.0,0.028
2026-04-25 09:00:00,LOC10,Outer Zone,22.9,72.9,27.11,58.78,0.05,9.61,1008.39,0.008,0.029,0.01
2026-04-25 09:30:00,LOC10,Outer Zone,22.9,72.9,28.09,63.94,0.15,20.46,1006.01,0.011,0.029,0.034
2026-04-25 10:00:00,LOC10,Outer Zone,22.9,72.9,29.67,55.9,0.11,16.86,1010.87,0.0,0.013,0.004
2026-04-25 10:30:00,LOC10,Outer Zone,22.9,72.9,28.38,55.58,0.3,11.35,1007.52,0.023,0.016,0.027
2026-04-25 11:00:00,LOC10,Outer Zone,22.9,72.9,30.05,69.1,0.09,14.06,1005.56,0.018,0.024,0.013
2026-04-25 11:30:00,LOC10,Outer Zone,22.9,72.9,28.97,67.15,1.0,17.49,1004.95,0.012,0.018,0.011
2026-04-25 12:00:00,LOC10,Outer Zone,22.9,72.9,26.72,56.99,0.31,12.51,1011.36,0.017,0.033,0.001
2026-04-25 12:30:00,LOC10,Outer Zone,22.9,72.9,29.34,61.25,0.17,1.0,1010.98,0.023,0.0,0.014
2026-04-25 13:00:00,LOC10,Outer Zone,22.9,72.9,29.51,60.87,0.35,14.86,1005.44,0.014,0.012,0.022
2026-04-25 13:30:00,LOC10,Outer Zone,22.9,72.9,31.73,56.29,0.17,14.36,1008.96,0.026,0.0,0.026
2026-04-25 14:00:00,LOC10,Outer Zone,22.9,72.9,31.3,61.82,0.27,7.97,1005.61,0.01,0.035,0.012
2026-04-25 14:30:00,LOC10,Outer Zone,22.9,72.9,30.52,61.21,0.81,8.1,1009.14,0.014,0.013,0.008
2026-04-25 15:00:00,LOC10,Outer Zone,22.9,72.9,35.12,58.56,0.15,11.54,1008.97,0.01,0.015,0.0
2026-04-25 15:30:00,LOC10,Outer Zone,22.9,72.9,32.33,56.94,0.57,19.44,1006.66,0.0,0.0,0.029
2026-04-25 16:00:00,LOC10,Outer Zone,22.9,72.9,31.77,63.32,0.19,10.0,1010.04,0.004,0.0,0.021
2026-04-25 16:30:00,LOC10,Outer Zone,22.9,72.9,31.72,58.09,0.04,5.57,1012.66,0.009,0.033,0.024
2026-04-25 17:00:00,LOC10,Outer Zone,22.9,72.9,35.74,62.11,0.01,10.29,1007.85,0.017,0.0,0.0
2026-04-25 17:30:00,LOC10,Outer Zone,22.9,72.9,35.0,57.97,1.12,6.36,1006.6,0.006,0.027,0.017
2026-04-25 18:00:00,LOC10,Outer Zone,22.9,72.9,34.14,52.36,0.0,6.94,1004.76,0.019,0.043,0.034
